raw,N-std,U-std,z-std,E-std
1,0.946448,0.959563,0.959563,0.933333
1,0.965027,0.977049,0.975956,0.933333
1,0.953005,0.969399,0.968306,0.923203
1,0.957377,0.969399,0.969399,0.925683
1,0.965027,0.960656,0.961749,0.930855
1,0.959563,0.963934,0.962842,0.940694
1,0.95082,0.975956,0.975956,0.93224
1,0.937705,0.942077,0.939891,0.926189
1,0.935519,0.957377,0.957377,0.90929
1,0.959563,0.97377,0.97377,0.928376
1,0.953005,0.947541,0.945355,0.928669
1,0.937705,0.937705,0.936612,0.895571
1,0.985792,0.972678,0.97377,0.957901
1,0.945355,0.954098,0.954098,0.908992
1,0.958185,0.97021,0.97021,0.935228
1,0.95082,0.962842,0.961749,0.927869
1,0.967213,0.971585,0.971585,0.953005
1,0.943169,0.953005,0.948634,0.905413
1,0.969399,0.977049,0.977049,0.938798
1,0.954098,0.954098,0.951913,0.927576
1,0.96612,0.97377,0.97377,0.944779
1,0.935519,0.948634,0.949727,0.904619
1,0.965027,0.969399,0.969399,0.951626
1,0.937705,0.946448,0.945355,0.923203
1,0.945355,0.968306,0.968306,0.914458
1,0.951913,0.962842,0.961749,0.926189
1,0.954098,0.968306,0.969399,0.948347
1,0.961749,0.965027,0.965027,0.92459
1,0.948634,0.954098,0.95082,0.912271
1,0.945355,0.962842,0.961749,0.934426
1,0.969399,0.974863,0.974863,0.957092
1,0.956284,0.967213,0.967213,0.93224
1,0.960656,0.974863,0.97377,0.929762
1,0.938798,0.943169,0.943169,0.906506
1,0.96612,0.963934,0.962842,0.91883
1,0.939891,0.930055,0.931148,0.91883
1,0.975956,0.978142,0.977049,0.954098
1,0.95082,0.956284,0.956284,0.933042
1,0.969399,0.967213,0.968306,0.943685
1,0.957377,0.960656,0.961749,0.931949
1,0.97377,0.981421,0.981421,0.949727
1,0.935519,0.961749,0.961749,0.908197
1,0.96612,0.974863,0.974863,0.953005
1,0.959563,0.946448,0.943169,0.924296
1,0.974863,0.979235,0.979235,0.940694
1,0.961749,0.965027,0.96612,0.931949
1,0.967213,0.969399,0.969399,0.942077
1,0.95847,0.961749,0.960656,0.925389
1,0.969399,0.974863,0.97377,0.942881
1,0.961749,0.974863,0.975956,0.911974
1,0.96612,0.974863,0.974863,0.941787
1,0.948634,0.963934,0.962842,0.926776
1,0.95847,0.962842,0.961749,0.928669
1,0.965027,0.985792,0.985792,0.913364
1,0.95082,0.963934,0.965027,0.937705
1,0.962842,0.962842,0.961749,0.939891
1,0.961749,0.97377,0.971585,0.942077
1,0.948634,0.945355,0.944262,0.928962
1,0.955191,0.974863,0.974863,0.940984
1,0.954098,0.956284,0.956284,0.926776
1,0.963934,0.967213,0.967213,0.925683
1,0.960656,0.969399,0.970492,0.936612
1,0.945355,0.96612,0.96612,0.919924
1,0.970492,0.978142,0.978142,0.928962
1,0.957377,0.95847,0.95847,0.933844
1,0.967213,0.970492,0.969399,0.933333
1,0.969399,0.970492,0.970492,0.925683
1,0.965027,0.963934,0.963934,0.949959
1,0.970492,0.968306,0.967213,0.928669
1,0.947541,0.95847,0.956284,0.923497
1,0.968306,0.974863,0.974863,0.948347
1,0.954098,0.968306,0.967213,0.943685
1,0.960656,0.971585,0.971585,0.942077
1,0.963934,0.97377,0.974863,0.933844
1,0.936612,0.947541,0.947541,0.908992
1,0.927869,0.940984,0.940984,0.888707
1,0.951913,0.96612,0.96612,0.91883
1,0.963934,0.978142,0.978142,0.943974
1,0.959563,0.972678,0.972678,0.937705
1,0.940984,0.951913,0.951913,0.915254
1,0.954098,0.971585,0.971585,0.921311
1,0.956284,0.959563,0.959563,0.935228
1,0.949727,0.95847,0.95847,0.925896
1,0.948634,0.959563,0.959563,0.934135
1,0.960656,0.965027,0.965027,0.939891
1,0.955191,0.968306,0.968306,0.931148
1,0.963934,0.968306,0.96612,0.933042
1,0.949727,0.968306,0.967213,0.93275
1,0.961749,0.959563,0.959563,0.937124
1,0.936612,0.956284,0.956284,0.917737
1,0.95847,0.968306,0.967213,0.90929
1,0.974863,0.97377,0.974863,0.943169
1,0.946448,0.948634,0.946448,0.914458
1,0.953005,0.963934,0.963934,0.925683
1,0.96612,0.981421,0.981421,0.936031
1,0.944262,0.960656,0.960656,0.902732
1,0.968306,0.977049,0.977049,0.943685
1,0.935519,0.951913,0.951913,0.914458
1,0.951913,0.963934,0.963934,0.939891
1,0.97377,0.981421,0.982514,0.953813
1,0.957377,0.962842,0.961749,0.934426
1,0.955191,0.961749,0.961749,0.944779
1,0.95082,0.949727,0.95082,0.942881
1,0.968306,0.985792,0.985792,0.952719
1,0.956284,0.959563,0.960656,0.930055
1,0.957377,0.969399,0.969399,0.933333
1,0.982514,0.987978,0.987978,0.949153
1,0.956284,0.97377,0.97377,0.938508
1,0.948634,0.965027,0.965027,0.928669
1,0.957377,0.96612,0.96612,0.949727
1,0.954098,0.95847,0.957377,0.926776
1,0.978142,0.983607,0.983607,0.95082
1,0.959563,0.979235,0.979235,0.922404
1,0.959563,0.970492,0.969399,0.944262
1,0.96612,0.972678,0.97377,0.935519
1,0.949727,0.954098,0.954098,0.927869
1,0.946448,0.956284,0.956284,0.925683
1,0.942077,0.954098,0.954098,0.915551
1,0.935519,0.945355,0.943169,0.904918
1,0.961749,0.967213,0.968306,0.945067
1,0.971585,0.975956,0.975956,0.94639
1,0.962842,0.97377,0.97377,0.92459
1,0.939891,0.953005,0.953005,0.919628
1,0.957377,0.967213,0.967213,0.926189
1,0.972678,0.985792,0.986885,0.946678
1,0.935519,0.963934,0.962842,0.890407
1,0.959563,0.97377,0.972678,0.92947
1,0.943169,0.960656,0.960656,0.925096
1,0.940984,0.951913,0.951913,0.898852
1,0.970492,0.978142,0.975956,0.948347
1,0.937705,0.954098,0.955191,0.901039
1,0.961749,0.978142,0.979235,0.919126
1,0.951913,0.975956,0.975956,0.927869
1,0.963934,0.961749,0.961749,0.936031
1,0.967213,0.981421,0.981421,0.939891
1,0.960656,0.963934,0.962842,0.938218
1,0.963934,0.96612,0.96612,0.926776
1,0.963651,0.974583,0.974583,0.935228
1,0.96612,0.979235,0.979235,0.934426
1,0.963934,0.97377,0.97377,0.943974
1,0.972678,0.972678,0.971585,0.954906
1,0.95847,0.960656,0.95847,0.95134
1,0.946448,0.948634,0.946448,0.950533
1,0.960656,0.975956,0.975956,0.924296
1,0.974863,0.981421,0.981421,0.953813
