raw,N-std,U-std,z-std,E-std
0.962962,0.963043,0.966659,0.965886,0.961126
0.946814,0.959895,0.955482,0.952816,0.958598
0.947508,0.952244,0.957321,0.957966,0.950231
0.943682,0.956046,0.961407,0.962632,0.954154
0.938541,0.956094,0.956571,0.954169,0.958241
0.964891,0.965436,0.965339,0.963151,0.959046
0.956412,0.967025,0.961954,0.961913,0.965942
0.962028,0.958926,0.962304,0.96166,0.958974
0.96568,0.968033,0.964526,0.963018,0.971371
0.961935,0.965248,0.96478,0.965778,0.968741
0.92355,0.95035,0.949582,0.947148,0.945612
0.95923,0.964852,0.962217,0.96086,0.965421
0.942071,0.956281,0.959416,0.95823,0.952866
0.964043,0.966011,0.967207,0.96666,0.959741
0.925939,0.952229,0.95333,0.952979,0.954671
0.956619,0.965687,0.965235,0.965008,0.963682
0.939177,0.955277,0.952326,0.951682,0.953784
0.951809,0.949448,0.949697,0.948884,0.938156
0.929683,0.947921,0.937707,0.936076,0.952092
0.96173,0.959206,0.959544,0.959912,0.958193
0.961673,0.968464,0.961743,0.961258,0.969036
0.951286,0.950281,0.955068,0.954093,0.947889
0.958976,0.971802,0.96533,0.964283,0.974245
0.933856,0.94695,0.942447,0.940583,0.942699
0.967043,0.948402,0.946808,0.945198,0.948675
0.963271,0.961462,0.962713,0.962483,0.960833
0.952247,0.949807,0.950762,0.949133,0.946925
0.941818,0.947834,0.951916,0.951072,0.948192
0.94984,0.938279,0.940807,0.941402,0.934118
0.967158,0.968624,0.963113,0.962875,0.960902
0.907305,0.891992,0.904336,0.90602,0.891396
0.948828,0.955262,0.953911,0.952108,0.957274
0.939288,0.944481,0.948614,0.947478,0.947471
0.957712,0.956941,0.956848,0.955996,0.956093
0.944969,0.939244,0.937031,0.933452,0.933001
0.961796,0.961351,0.959604,0.959431,0.962505
0.949114,0.921761,0.922198,0.920722,0.93314
0.942551,0.934745,0.938617,0.939143,0.930088
0.94394,0.961696,0.962418,0.961295,0.960773
0.941203,0.951768,0.952776,0.95002,0.952011
0.968943,0.961751,0.962095,0.960464,0.96559
0.946407,0.951095,0.952141,0.951195,0.94928
0.955156,0.951201,0.948079,0.947326,0.953407
0.971665,0.967311,0.9699,0.970033,0.967425
0.963008,0.966426,0.969605,0.968847,0.95231
0.955403,0.9402,0.942995,0.943727,0.937246
0.960571,0.967243,0.968571,0.967889,0.958489
0.941781,0.948345,0.948672,0.948064,0.945972
0.968227,0.972624,0.973117,0.972123,0.970459
0.972809,0.964197,0.967335,0.966542,0.958051
0.920599,0.915945,0.921221,0.921957,0.9231
0.973194,0.969857,0.96925,0.968125,0.964358
0.951299,0.958328,0.954418,0.954006,0.960634
0.946264,0.939867,0.941491,0.940466,0.938809
0.941702,0.947142,0.950513,0.949558,0.945952
0.959355,0.953353,0.95746,0.957147,0.947559
0.954434,0.957824,0.959779,0.959342,0.963962
0.949553,0.941874,0.944867,0.94634,0.933644
0.941185,0.941565,0.938063,0.940266,0.944956
0.946633,0.958736,0.958818,0.957039,0.957168
0.94059,0.935659,0.937841,0.936869,0.932373
0.916114,0.935074,0.934664,0.934098,0.936022
0.95833,0.955564,0.954609,0.953709,0.957575
0.944291,0.964377,0.961757,0.961766,0.95867
0.957817,0.953038,0.956399,0.954761,0.950376
0.926208,0.913225,0.916351,0.917499,0.912545
0.93612,0.951189,0.950227,0.949035,0.951601
0.958319,0.946543,0.947634,0.94717,0.944623
0.956414,0.957348,0.958074,0.957246,0.960379
0.91896,0.922446,0.930976,0.929774,0.91904
0.952727,0.954602,0.95797,0.957562,0.95321
0.948187,0.951424,0.953114,0.951898,0.951621
0.961583,0.965452,0.961894,0.96036,0.966716
0.946598,0.955187,0.95747,0.955717,0.955442
0.943652,0.943748,0.953225,0.953213,0.942057
0.945228,0.950378,0.957023,0.956063,0.951962
0.95818,0.955011,0.95919,0.959306,0.959674
0.929677,0.95078,0.949655,0.950339,0.94785
0.897653,0.897331,0.911388,0.911991,0.902768
0.961476,0.938873,0.951128,0.95135,0.921224
0.959444,0.96047,0.966436,0.966152,0.956654
0.9657,0.9605,0.960276,0.960669,0.961229
0.950247,0.945379,0.944089,0.943121,0.942433
0.959693,0.949562,0.952362,0.952618,0.940216
0.962304,0.962234,0.964772,0.963001,0.964098
0.956349,0.956496,0.958891,0.958065,0.950194
0.974376,0.971045,0.970904,0.96978,0.97024
0.935902,0.933847,0.933285,0.932487,0.935749
0.931001,0.937067,0.941674,0.941273,0.932982
0.946908,0.967674,0.965384,0.965013,0.973173
0.928402,0.927401,0.923596,0.922898,0.933482
0.91583,0.927265,0.930175,0.929567,0.926241
0.95503,0.944118,0.946069,0.946396,0.946937
0.968934,0.971144,0.968374,0.967365,0.974037
0.916395,0.919283,0.920843,0.920783,0.915174
0.95974,0.974082,0.979756,0.979607,0.970237
0.93475,0.926618,0.929407,0.929707,0.919364
0.93986,0.94752,0.944939,0.944742,0.953993
0.947507,0.947686,0.948711,0.946531,0.948868
0.948706,0.960842,0.962278,0.961076,0.963256
0.952613,0.954148,0.950434,0.950577,0.953743
0.953291,0.97197,0.969802,0.968351,0.97075
0.956185,0.964526,0.95961,0.959058,0.959753
0.978575,0.986338,0.985001,0.984311,0.9837
0.928456,0.936646,0.942638,0.943453,0.937447
0.930297,0.923035,0.922124,0.921356,0.91591
0.926851,0.946719,0.941239,0.94006,0.949264
0.974907,0.965724,0.96434,0.963511,0.95924
0.907615,0.932996,0.930085,0.926689,0.928742
0.958375,0.962227,0.962114,0.96059,0.960419
0.95093,0.962145,0.96484,0.965061,0.960573
0.9593,0.967705,0.967178,0.968307,0.967449
0.954546,0.959932,0.964801,0.963478,0.954019
0.950545,0.955598,0.951766,0.949591,0.95791
0.975942,0.975502,0.971288,0.971326,0.974856
0.949538,0.957522,0.956677,0.955937,0.952013
0.953654,0.961712,0.959388,0.958713,0.959861
0.948926,0.962148,0.958391,0.958033,0.960138
0.966591,0.973397,0.971645,0.970837,0.973751
0.961735,0.959646,0.963869,0.964692,0.952855
0.93149,0.933238,0.926993,0.926758,0.940184
0.930305,0.927926,0.9264,0.927053,0.931259
0.952793,0.968266,0.962167,0.961196,0.96666
0.94397,0.937018,0.941053,0.940385,0.940685
0.899618,0.912429,0.913893,0.91504,0.916971
0.956544,0.941778,0.947548,0.946687,0.949268
0.944415,0.94984,0.948944,0.947275,0.949042
0.948074,0.941453,0.946881,0.947887,0.939381
0.971274,0.970992,0.971913,0.970669,0.963138
0.957888,0.956235,0.955458,0.954874,0.95781
0.954498,0.95291,0.950026,0.948496,0.959568
0.934412,0.944686,0.944755,0.944893,0.954022
0.937082,0.943915,0.944046,0.943975,0.943265
0.918709,0.936405,0.936736,0.933602,0.93318
0.941722,0.944363,0.941723,0.940337,0.944178
0.939389,0.947296,0.951171,0.951301,0.947638
0.931713,0.952934,0.953963,0.954533,0.950777
0.974117,0.974013,0.976319,0.975485,0.967475
0.925754,0.956272,0.954396,0.954374,0.95705
0.935972,0.935496,0.939156,0.93819,0.943214
0.941591,0.948138,0.944865,0.944013,0.942725
0.966765,0.969368,0.965004,0.964048,0.967079
0.956897,0.966685,0.962624,0.961304,0.967812
0.92331,0.917578,0.926861,0.926712,0.921889
0.967627,0.956943,0.962455,0.962571,0.951019
0.972017,0.963812,0.962672,0.962066,0.9634
0.951562,0.954037,0.9546,0.954283,0.954688
0.968702,0.969555,0.968431,0.966576,0.96643
0.952321,0.947024,0.949523,0.948556,0.941669
0.971955,0.972386,0.972148,0.971719,0.967999
0.953774,0.965799,0.958333,0.956845,0.965868
0.957818,0.949827,0.957765,0.956405,0.946564
0.929223,0.932354,0.94235,0.941366,0.928889
0.924888,0.936498,0.935079,0.935853,0.940422
0.932168,0.937293,0.937739,0.93847,0.94129
0.953634,0.970852,0.967731,0.96706,0.973443
0.954371,0.939443,0.944374,0.942854,0.936205
0.916951,0.931207,0.932714,0.933727,0.937501
0.948447,0.944488,0.94419,0.944674,0.933944
0.958213,0.965118,0.964138,0.961999,0.964114
0.945589,0.956656,0.95452,0.953977,0.954542
0.946327,0.962013,0.959963,0.959639,0.961588
0.951511,0.934426,0.9411,0.940991,0.932013
0.942597,0.947814,0.949763,0.949359,0.951027
0.977222,0.967162,0.967773,0.967363,0.962195
0.969264,0.973272,0.967726,0.967683,0.971116
0.947284,0.95408,0.949783,0.949742,0.958643
0.949066,0.964316,0.959498,0.95807,0.962947
0.950158,0.951277,0.951542,0.950698,0.945386
0.895517,0.887993,0.895877,0.896957,0.884286
0.969663,0.967292,0.966252,0.965465,0.966886
0.929764,0.932291,0.930808,0.929103,0.92324
0.96458,0.95495,0.955895,0.955662,0.952956
0.939594,0.938697,0.9437,0.944405,0.93675
0.947228,0.946045,0.950087,0.949245,0.944871
0.95427,0.950601,0.957545,0.95763,0.95305
0.939244,0.948096,0.950569,0.950598,0.950962
0.927065,0.947338,0.939161,0.938121,0.95895
0.947671,0.955207,0.953422,0.952854,0.958541
0.949965,0.950057,0.950725,0.949474,0.945995
