raw,N-std,U-std,z-std,E-std
0.792793,0.80981,0.814147,0.811478,0.807275
0.778445,0.812479,0.792459,0.786787,0.819661
0.766792,0.786787,0.790791,0.792125,0.789487
0.759426,0.808475,0.808809,0.813146,0.80731
0.764765,0.784451,0.781448,0.780113,0.790286
0.811144,0.802469,0.78979,0.786453,0.801436
0.816483,0.836503,0.811478,0.809476,0.839453
0.794127,0.805472,0.796797,0.793794,0.813851
0.825158,0.834168,0.810811,0.806473,0.837978
0.809142,0.850851,0.84351,0.845179,0.860481
0.720053,0.762095,0.767434,0.765432,0.754131
0.805806,0.81348,0.808475,0.803804,0.812317
0.758759,0.793794,0.792125,0.788455,0.781811
0.800467,0.811812,0.808141,0.807808,0.8
0.728395,0.784117,0.786453,0.785452,0.784379
0.796463,0.836503,0.82716,0.826493,0.822469
0.76343,0.796463,0.789456,0.786453,0.792724
0.796797,0.798131,0.783116,0.779112,0.776007
0.765329,0.789456,0.784785,0.783116,0.787484
0.790123,0.787454,0.784117,0.781782,0.784713
0.842176,0.847181,0.844845,0.842843,0.837213
0.791458,0.788121,0.795462,0.790457,0.768563
0.808141,0.839506,0.82716,0.827494,0.851039
0.788789,0.796129,0.7998,0.794795,0.771414
0.802469,0.769102,0.743744,0.740741,0.766561
0.79346,0.811812,0.793126,0.793794,0.817386
0.767434,0.789456,0.789122,0.785118,0.791521
0.781114,0.805138,0.805806,0.801468,0.790084
0.784117,0.766433,0.75976,0.763096,0.757573
0.86353,0.848849,0.82983,0.828161,0.82243
0.691583,0.667334,0.676009,0.678679,0.663997
0.767331,0.794795,0.787788,0.784117,0.788951
0.759426,0.768769,0.771772,0.773106,0.775599
0.784117,0.785452,0.781782,0.782115,0.780606
0.778445,0.736737,0.732065,0.730731,0.733734
0.797798,0.80714,0.78712,0.788789,0.807211
0.791691,0.728289,0.724618,0.721949,0.748038
0.751084,0.736403,0.728061,0.727728,0.728988
0.802803,0.820487,0.818819,0.820487,0.804939
