raw,N-std,U-std,z-std,E-std
1,0.925926,0.942943,0.943277,0.917251
1,0.939273,0.956623,0.956957,0.893191
1,0.948615,0.960627,0.960961,0.892893
1,0.942609,0.948615,0.948949,0.927082
1,0.959293,0.96997,0.96997,0.941275
1,0.937271,0.948615,0.949283,0.915068
1,0.915249,0.941942,0.940941,0.889
1,0.95362,0.968302,0.968635,0.927147
1,0.949283,0.954621,0.952619,0.926658
1,0.937938,0.952953,0.952953,0.924412
1,0.930931,0.943277,0.942609,0.921498
1,0.93994,0.953954,0.95362,0.910062
1,0.931598,0.951285,0.951285,0.909728
1,0.948615,0.96363,0.963964,0.934512
1,0.941275,0.951952,0.952286,0.92766
1,0.949283,0.963297,0.964298,0.915311
1,0.931598,0.953954,0.954955,0.914066
1,0.951285,0.955956,0.955956,0.928905
1,0.940274,0.951618,0.94995,0.907635
1,0.924502,0.939184,0.937516,0.91522
1,0.939273,0.958292,0.958959,0.925169
1,0.936603,0.957958,0.957958,0.915158
1,0.924925,0.939606,0.940274,0.921318
1,0.939273,0.950951,0.951618,0.916646
1,0.942609,0.954288,0.952619,0.916736
1,0.929596,0.945279,0.945279,0.912489
1,0.948949,0.950951,0.951285,0.931242
1,0.955289,0.968969,0.970304,0.941098
1,0.946613,0.950951,0.951618,0.93251
1,0.942855,0.953867,0.952866,0.910214
1,0.946613,0.955622,0.955289,0.930663
1,0.954621,0.961962,0.962296,0.933089
1,0.951952,0.965966,0.966633,0.92993
1,0.948615,0.964298,0.964298,0.9235
1,0.958625,0.970637,0.970304,0.9431
1,0.954621,0.968635,0.968302,0.940431
1,0.948615,0.961962,0.962629,0.930174
1,0.952445,0.959786,0.96012,0.926903
1,0.943944,0.955289,0.954955,0.909546
1,0.932933,0.950951,0.951285,0.899383
1,0.940607,0.961295,0.959626,0.906482
1,0.931843,0.930174,0.92884,0.898531
1,0.950617,0.960961,0.960961,0.924502
1,0.925592,0.942609,0.943277,0.898048
1,0.914248,0.929596,0.92993,0.891558
1,0.919253,0.936603,0.936937,0.907817
1,0.944278,0.958625,0.958292,0.912398
1,0.947614,0.963297,0.962963,0.930753
1,0.944945,0.95629,0.95629,0.920073
1,0.95362,0.962296,0.962629,0.934935
1,0.950617,0.960961,0.960961,0.921562
1,0.928595,0.944611,0.944278,0.912793
1,0.935269,0.951285,0.951618,0.914796
1,0.947281,0.960627,0.960294,0.918585
1,0.948949,0.962629,0.962963,0.935936
1,0.94361,0.958292,0.958959,0.92626
1,0.952286,0.956957,0.95629,0.910214
1,0.948949,0.9663,0.966967,0.929328
1,0.946613,0.961628,0.959626,0.920561
1,0.940941,0.952953,0.953287,0.928238
1,0.935269,0.948949,0.950951,0.913914
1,0.947948,0.965299,0.963964,0.919406
1,0.934268,0.95996,0.960961,0.902779
1,0.950617,0.958625,0.955956,0.918161
1,0.94361,0.953954,0.95362,0.932332
1,0.950284,0.963297,0.963964,0.925413
1,0.933267,0.943944,0.943944,0.907149
1,0.94628,0.950617,0.94995,0.921986
1,0.943277,0.957291,0.958959,0.920073
1,0.954621,0.960294,0.960294,0.937093
1,0.928929,0.938272,0.938272,0.923834
1,0.945279,0.952953,0.952619,0.904206
1,0.946947,0.955956,0.956623,0.930419
1,0.943944,0.955622,0.956957,0.918495
1,0.937604,0.94995,0.948615,0.911973
1,0.928262,0.945612,0.944945,0.91716
1,0.946947,0.955289,0.955289,0.914128
1,0.918585,0.938272,0.938272,0.896379
1,0.916917,0.943944,0.943944,0.902628
1,0.935602,0.949616,0.949616,0.900626
1,0.948615,0.957624,0.955956,0.93024
1,0.945279,0.958959,0.957958,0.924412
1,0.950284,0.959626,0.95996,0.921075
1,0.955956,0.966967,0.966967,0.933333
1,0.944278,0.963964,0.964965,0.903963
1,0.926927,0.94995,0.949616,0.901293
1,0.933267,0.944611,0.947281,0.915735
1,0.933267,0.946613,0.946613,0.913976
1,0.942276,0.960294,0.960627,0.914643
1,0.933267,0.94361,0.943277,0.909728
1,0.934601,0.953954,0.952953,0.914066
1,0.953287,0.957958,0.957958,0.920895
1,0.942943,0.944278,0.94628,0.923899
1,0.941608,0.954955,0.954288,0.930597
1,0.945524,0.959206,0.959873,0.924746
1,0.944611,0.953287,0.953287,0.915825
1,0.959293,0.977311,0.976977,0.933845
1,0.946947,0.95996,0.959293,0.92875
1,0.936937,0.94995,0.950284,0.899233
1,0.953954,0.961295,0.961628,0.948282
1,0.939273,0.944945,0.944945,0.886034
1,0.948615,0.955622,0.955622,0.904631
1,0.944945,0.962629,0.959293,0.920073
1,0.935936,0.945946,0.946613,0.891615
1,0.945946,0.949283,0.947614,0.933934
1,0.930597,0.941608,0.942609,0.927415
1,0.937516,0.946859,0.946192,0.926235
1,0.936603,0.952953,0.952953,0.894043
1,0.943944,0.95996,0.959293,0.929907
1,0.935936,0.950951,0.951618,0.911063
1,0.946192,0.961208,0.961542,0.923385
1,0.942609,0.951285,0.94995,0.916736
1,0.953287,0.957291,0.958625,0.929573
1,0.945279,0.945279,0.944945,0.912155
1,0.942521,0.94786,0.946525,0.922653
1,0.934935,0.955622,0.956623,0.913399
1,0.939606,0.950284,0.950617,0.929907
1,0.949283,0.961962,0.962963,0.917981
1,0.944278,0.947281,0.946613,0.920741
1,0.941275,0.945946,0.945279,0.924143
1,0.952286,0.952953,0.952953,0.940097
1,0.947281,0.955289,0.955622,0.915068
1,0.939606,0.946947,0.94628,0.909061
1,0.944278,0.951952,0.950951,0.926325
1,0.93885,0.95053,0.950863,0.927505
1,0.938605,0.959626,0.95996,0.916402
1,0.921922,0.937604,0.938272,0.906148
1,0.946947,0.96363,0.961962,0.929173
1,0.955289,0.961962,0.961962,0.919162
1,0.945612,0.951952,0.952953,0.915492
1,0.941942,0.95996,0.959293,0.920497
1,0.938605,0.940607,0.941608,0.919072
1,0.932266,0.948949,0.949283,0.895896
1,0.933934,0.946947,0.946613,0.909243
1,0.950284,0.963297,0.963297,0.921498
1,0.940274,0.962629,0.962629,0.920073
1,0.940274,0.954288,0.951952,0.928083
1,0.932266,0.939606,0.940274,0.915249
1,0.928262,0.940941,0.939273,0.897139
1,0.95362,0.952619,0.952953,0.927236
1,0.941942,0.957624,0.957291,0.916827
1,0.937271,0.954955,0.955622,0.914157
1,0.938605,0.961962,0.960961,0.921922
1,0.914915,0.933934,0.932933,0.893802
1,0.918919,0.944945,0.944945,0.9144
1,0.944523,0.951531,0.952198,0.92757
1,0.94786,0.960874,0.960207,0.934246
1,0.947281,0.961962,0.96363,0.920317
1,0.929596,0.946947,0.946613,0.905875
1,0.947281,0.960294,0.95996,0.930419
1,0.941942,0.957291,0.958625,0.929841
1,0.947281,0.963964,0.965632,0.924476
1,0.944278,0.959293,0.958625,0.915888
1,0.941942,0.958959,0.959626,0.924746
1,0.94628,0.961962,0.962629,0.927993
1,0.926927,0.941275,0.939606,0.923988
1,0.937271,0.95362,0.95362,0.920715
1,0.928595,0.943944,0.944611,0.903237
1,0.936937,0.949616,0.950284,0.911063
1,0.952286,0.963297,0.963964,0.924502
1,0.932933,0.940941,0.941275,0.894285
1,0.930597,0.948615,0.949616,0.911397
1,0.941275,0.955956,0.954955,0.917828
1,0.947614,0.959626,0.960627,0.920164
1,0.954288,0.96997,0.969636,0.937672
1,0.947281,0.962963,0.96363,0.933845
1,0.938939,0.954621,0.95362,0.915916
1,0.918585,0.928929,0.928929,0.922409
1,0.952619,0.96997,0.970304,0.921075
1,0.942855,0.959206,0.958205,0.909394
1,0.951618,0.961295,0.960627,0.948264
1,0.945946,0.956623,0.954288,0.927505
1,0.934268,0.954621,0.954621,0.8999
1,0.94995,0.962963,0.962629,0.920985
1,0.926593,0.945279,0.945612,0.918648
1,0.933267,0.94995,0.950617,0.911154
1,0.935602,0.955622,0.955289,0.921742
1,0.94361,0.957958,0.958959,0.920805
1,0.936937,0.946947,0.948282,0.905906
1,0.943277,0.952286,0.952286,0.922589
1,0.952619,0.958625,0.958959,0.940008
1,0.955289,0.96363,0.962629,0.922409
1,0.958625,0.960627,0.961295,0.928083
1,0.94361,0.956623,0.954955,0.927505
1,0.954955,0.96363,0.964631,0.923411
1,0.949616,0.964298,0.964965,0.9249
1,0.953287,0.958625,0.959293,0.938094
1,0.938272,0.957624,0.958625,0.923988
1,0.946947,0.958625,0.959293,0.93518
1,0.947948,0.955956,0.958292,0.928148
1,0.928262,0.950951,0.952953,0.903812
1,0.922256,0.94361,0.942276,0.921498
1,0.939273,0.960294,0.960627,0.910729
1,0.945612,0.95362,0.954288,0.926837
1,0.933267,0.955956,0.956623,0.917313
1,0.945612,0.95629,0.956957,0.928327
1,0.9336,0.948282,0.948615,0.914128
1,0.927838,0.940853,0.940519,0.888091
1,0.94361,0.954288,0.951952,0.909546
